Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.89908E-6,65.500196407,0.714085266,0.082068874,0.686198675,0.681670799
4.90269E-6,65.750140434,0.714349033,0.081437727,0.688572185,0.684436391
4.90631E-6,66.000270068,0.714613513,0.080806581,0.690998675,0.686725157
4.90974E-6,66.250089699,0.714863288,0.080176672,0.693382781,0.689347702
4.91338E-6,66.50009051,0.71512814,0.079546762,0.695798675,0.69168415
4.91719E-6,66.750279915,0.715405914,0.078916853,0.698172185,0.694306695
4.92061E-6,67.000158597,0.715654523,0.078288182,0.700508609,0.697119969
4.92416E-6,67.25021949,0.715912327,0.07765951,0.702924503,0.699408735
4.92758E-6,67.500454133,0.716160559,0.077030838,0.705377483,0.701411406
4.93107E-6,67.75037469,0.716413107,0.076403404,0.707830464,0.703366393
4.93461E-6,68.000466882,0.716670047,0.07577597,0.710235762,0.705702842
4.9382E-6,68.250250025,0.716929851,0.075149774,0.712577483,0.708468434
4.94184E-6,68.500213845,0.717192834,0.074523577,0.714988079,0.710614152
4.94548E-6,68.750365358,0.717455797,0.07389738,0.717377483,0.713093649
4.94913E-6,69.000205331,0.717719296,0.073272421,0.719772185,0.715239367
4.95262E-6,69.250224188,0.717971318,0.072647462,0.722156291,0.717575815
4.95641E-6,69.500427795,0.718243982,0.072022503,0.724529801,0.720102994
4.95991E-6,69.750314847,0.718495721,0.071398782,0.726876821,0.722868587
4.96329E-6,70.000379004,0.718738806,0.070775061,0.729276821,0.725061987
4.96697E-6,70.250125705,0.719003456,0.070152577,0.731692715,0.727016975
4.97053E-6,70.500053853,0.719259325,0.069530093,0.734055629,0.729353424
4.9742E-6,70.750167238,0.719522165,0.068907609,0.736476821,0.731165363
4.97756E-6,71.000454155,0.719763185,0.068285125,0.738866225,0.733406447
4.98147E-6,71.250423515,0.720042701,0.067663878,0.741319205,0.735266069
4.98531E-6,71.500088596,0.720317278,0.06704387,0.743703311,0.737507152
4.98891E-6,71.750443152,0.720574531,0.066422623,0.746076821,0.739700553
4.99269E-6,72.00048236,0.720844215,0.065802614,0.748407947,0.742323097
4.99656E-6,72.250214087,0.721120737,0.065183843,0.750754967,0.744754911
5.00066E-6,72.500144886,0.721412852,0.064565072,0.753096689,0.747425138
5.00456E-6,72.750275748,0.721689948,0.063946301,0.755464901,0.749761587
5.00861E-6,73.000109317,0.721978054,0.063328767,0.757780132,0.752527179
5.01253E-6,73.250137393,0.722256356,0.062711233,0.760148344,0.754768262
5.01643E-6,73.500362178,0.722532802,0.062093699,0.762500662,0.757247759
5.02033E-6,73.750278904,0.722809528,0.061477403,0.764911258,0.759107381
5.02433E-6,74.000390408,0.723092532,0.060861107,0.76722649,0.761729926
5.02821E-6,74.250194864,0.723366841,0.060246048,0.7696,0.763827961
5.03218E-6,74.500195728,0.72364779,0.05963099,0.771978808,0.765878314
5.03647E-6,74.750402351,0.723950389,0.059015931,0.77434702,0.76816708
5.04028E-6,75.00030584,0.724218964,0.05840211,0.776625166,0.77107572
5.04389E-6,75.250391718,0.724473248,0.057788289,0.778956291,0.773650582
5.04764E-6,75.500154685,0.724737212,0.057175705,0.781308609,0.775939348
5.0516E-6,75.75010989,0.725015661,0.056563121,0.783660927,0.778085066
5.05564E-6,76.000264302,0.725299734,0.055950538,0.785954967,0.781041389
5.05959E-6,76.25010949,0.725577131,0.055339192,0.788286093,0.78342552
5.06346E-6,76.500148079,0.725847983,0.054727846,0.790611921,0.785809651
5.06753E-6,76.75038775,0.726133111,0.0541165,0.792964238,0.788098417
5.07156E-6,77.000320809,0.726415083,0.053506391,0.795247682,0.790959374
5.07567E-6,77.250453154,0.726702363,0.052896283,0.797621192,0.793009727
5.0801E-6,77.500286118,0.727011287,0.052287412,0.79989404,0.795823002
5.0841E-6,77.750325576,0.727290521,0.051678541,0.802209272,0.798302499
5.08821E-6,78.00005281,0.727576743,0.051070907,0.804556291,0.800400534
5.09211E-6,78.250487669,0.727848051,0.050462037,0.806908609,0.802450887
5.09626E-6,78.500099842,0.728136423,0.049855641,0.809170861,0.805311844
5.10025E-6,78.750425991,0.728413697,0.049248007,0.811501987,0.807743658
5.10409E-6,79.000433955,0.728680143,0.048641611,0.813838411,0.810032424
5.10794E-6,79.250115697,0.728947216,0.048036453,0.81610596,0.812750334
5.11221E-6,79.500509572,0.729242502,0.047430057,0.818421192,0.814991417
5.11665E-6,79.750093732,0.729549588,0.046826136,0.820752318,0.8172325
5.12075E-6,80.000398849,0.729832632,0.046220978,0.823062252,0.819616632
5.12497E-6,80.250385775,0.730123806,0.045617057,0.825308609,0.822429907
5.12913E-6,80.500075321,0.730411101,0.045014374,0.827586755,0.824957086
5.1333E-6,80.750475442,0.730698105,0.044410453,0.829933775,0.827007438
5.13741E-6,81.000051715,0.730980763,0.043809008,0.832243709,0.829296204
5.14171E-6,81.250350835,0.731276286,0.043206324,0.834564238,0.83158497
5.14584E-6,81.500338998,0.731559928,0.042604879,0.836927152,0.833349228
5.14991E-6,81.750009904,0.731838626,0.04200467,0.839210596,0.835828724
5.15411E-6,82.000396415,0.73212634,0.041403225,0.841552318,0.837736029
5.15832E-6,82.250469789,0.732414606,0.040803017,0.843899338,0.839643334
5.16277E-6,82.500245788,0.732718473,0.040204046,0.846209272,0.841884417
5.16731E-6,82.750235326,0.733028563,0.039605075,0.848492715,0.844316231
5.17183E-6,83.000445875,0.733336965,0.039006105,0.850744371,0.847129506
5.17608E-6,83.250348047,0.733626163,0.038408372,0.852921854,0.85046729
5.18076E-6,83.500467003,0.733944679,0.037810639,0.85527947,0.852279229
5.1851E-6,83.750281876,0.734239581,0.037214143,0.857557616,0.854758726
5.19012E-6,84.000321848,0.73458039,0.036617648,0.859862252,0.856952127
5.19465E-6,84.250073016,0.734887441,0.03602239,0.862193377,0.858811749
