Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.13506E-5,76.500922616,0.901019117,0.010496836,0.827645737,0.822690507
2.14386E-5,76.751282537,0.90195822,0.010352044,0.830010642,0.825031928
2.15317E-5,77.000547563,0.902941985,0.010208489,0.832399196,0.826734781
2.16463E-5,77.250983037,0.904139009,0.010064934,0.834811399,0.828437633
2.17401E-5,77.500472719,0.905108458,0.009922616,0.837034409,0.830991911
2.18384E-5,77.751075303,0.906113363,0.009780299,0.839304718,0.833971903
2.19345E-5,78.000568189,0.907085952,0.009639219,0.841598676,0.836526181
2.20449E-5,78.25126754,0.908189766,0.009498139,0.84396358,0.83844189
2.21365E-5,78.500892796,0.909097073,0.009358297,0.846352134,0.839506173
2.2241E-5,78.751593183,0.910119928,0.009218455,0.848622443,0.842060451
2.23376E-5,79.001222777,0.911055265,0.00907985,0.850845453,0.844401873
2.24327E-5,79.251947445,0.911967235,0.008941245,0.853021166,0.847594721
2.25228E-5,79.501450242,0.91282178,0.008803878,0.855291475,0.850149
2.26338E-5,79.752019191,0.913864282,0.008666511,0.857490836,0.851638995
2.27353E-5,80.001530917,0.914806369,0.008530381,0.859642899,0.854618987
2.284E-5,80.252229431,0.915767016,0.008394251,0.861794963,0.857386122
2.29428E-5,80.501788423,0.916699325,0.008259359,0.86408892,0.859301831
2.30578E-5,80.750148732,0.917730936,0.008125705,0.866288282,0.861004683
2.31721E-5,81.002055833,0.91874344,0.007990812,0.868463994,0.863771818
2.32983E-5,81.250625236,0.919846211,0.007858395,0.870852548,0.864623244
2.34009E-5,81.500459462,0.920732421,0.007725978,0.872886366,0.867816092
2.35083E-5,81.751388696,0.921649334,0.007593561,0.875085728,0.87037037
2.36044E-5,82.001118647,0.922460553,0.007462382,0.87726144,0.872286079
2.37225E-5,82.251962053,0.923445958,0.007331202,0.879531749,0.873988931
2.38348E-5,82.501639135,0.924371599,0.00720126,0.881612865,0.87654321
2.39605E-5,82.750184758,0.925394533,0.007072556,0.883575736,0.879736058
