Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.5905E-5,77.754276988,0.886502641,0.004932845,0.82791502,0.820729537
4.60512E-5,78.00257348,0.887286618,0.004866017,0.830088933,0.824733096
4.61948E-5,78.251697338,0.888051303,0.00479919,0.832460474,0.826067616
4.63072E-5,78.501460782,0.888646043,0.004732363,0.834881423,0.827402135
4.64505E-5,78.751955362,0.889400119,0.004665536,0.837104743,0.830071174
4.66139E-5,79.003218215,0.890253563,0.004598708,0.839278656,0.833629893
4.67585E-5,79.250598911,0.891003139,0.004533118,0.841600791,0.835409253
4.68991E-5,79.503496052,0.891726998,0.004466291,0.843824111,0.838078292
4.70277E-5,79.752382471,0.892384956,0.004400701,0.846096838,0.839412811
4.71611E-5,80.001957611,0.893063579,0.004335112,0.848369565,0.841637011
4.72896E-5,80.252220333,0.893712744,0.004269522,0.8506917,0.84341637
4.74326E-5,80.50322254,0.89443074,0.004203932,0.853013834,0.84430605
4.7596E-5,80.750256295,0.895245479,0.00413958,0.855385375,0.846085409
4.77733E-5,81.002967013,0.896121797,0.00407399,0.857658103,0.848754448
4.79026E-5,81.251698846,0.896756657,0.004009638,0.859733202,0.850978648
4.81025E-5,81.501297523,0.897730484,0.003945286,0.86215415,0.852313167
4.82505E-5,81.75183891,0.898445462,0.003880934,0.864031621,0.857206406
4.84414E-5,82.003252473,0.899360288,0.003816581,0.866106719,0.860765125
4.85905E-5,82.250707186,0.900068836,0.003753467,0.868379447,0.862544484
4.87504E-5,82.503849641,0.900823632,0.003689114,0.870454545,0.866992883
4.89366E-5,82.752979124,0.901694861,0.003626,0.872529644,0.869661922
4.90839E-5,83.002980186,0.902379179,0.003562885,0.87465415,0.871886121
4.92251E-5,83.253685485,0.903030058,0.00349977,0.87687747,0.87411032
4.93951E-5,83.500233516,0.903808369,0.003437893,0.879100791,0.87588968
4.95772E-5,83.752653008,0.904635198,0.003374779,0.881077075,0.879003559
4.97311E-5,84.000917519,0.905328471,0.003312902,0.883201581,0.880782918
4.99005E-5,84.250028683,0.90608538,0.003251024,0.885424901,0.882562278
5.00722E-5,84.500009678,0.906846718,0.003189147,0.887401186,0.885231317
